시설번호,시도명,시군구명,위도,경도,주소,출수압력
북부-문흥-북부-14,광주광역시,북구,35.1812908136,126.9139738578,광주광역시 북구 효산로12번길 26-2,2.7
북부-문흥-북부-15,광주광역시,북구,35.182209872,126.9138761,광주광역시 북구 효산로 20번길 17,2.8
북부-문흥-북부-17,광주광역시,북구,35.1759811917,126.9143539069,광주광역시 북구 호동로43번길 43,4.2
북부-문흥-북부-19,광주광역시,북구,35.1778974264,126.9123938377,광주광역시 북구 우치로 118,4.5
북부-문흥-북부-21,광주광역시,북구,35.17734111,126.9142729882,광주광역시 북구 호동로15번길 49,3.2
북부-문흥-북부-23,광주광역시,북구,35.1828323202,126.9107455659,광주광역시 북구 우치로186번길 49,2.3
북부-문흥-북부-25,광주광역시,북구,35.1754935292,126.9141781,광주광역시 북구 우치로90번길 28,3.0
북부-문흥-북부-75,광주광역시,북구,35.18017111,126.9130833987,광주광역시 북구 면앙로 6,3.0
북부-문흥-북부-78,광주광역시,북구,35.17986611,126.9142421693,광주광역시 북구 면앙로 18,2.8
북부-문흥-북부-409,광주광역시,북구,35.18316811,126.9101944544,광주광역시 북구 우치로186번길 37-5,3.0
북부-문흥-북부-410,광주광역시,북구,35.1825084538,126.9120886211,광주광역시 북구 문화소통로 170,2.5
북부-문흥-북부-411,광주광역시,북구,35.18278311,126.9134052012,광주광역시 북구 효산로20번길 5-10,3.0
북부-문흥-북부-696,광주광역시,북구,35.1794745376,126.9149337416,광주광역시 북구 호동로79번길 53,3.5
북부-문흥-북부-808,광주광역시,북구,35.235766193,126.939254424,광주광역시 북구 민주로 200,2.5
북부-문흥-북부-857,광주광역시,북구,35.1956121546,126.9494171505,광주광역시 북구 분토길 90,3.5
북부-문흥-북부-922,광주광역시,북구,35.22368811,126.9469380782,광주광역시 북구 주룡길 4,2.5
북부-문흥-북부-938,광주광역시,북구,35.2115707076,126.9418090078,광주광역시 북구 용호길 3,2.5
북부-문흥-북부-950,광주광역시,북구,35.2151538285,126.9300181305,광주광역시 북구 장등길 112,2.5
북부-문흥-북부-951,광주광역시,북구,35.21600111,126.9321793288,광주광역시 북구 장등길80번길42,2.5
북부-문흥-북부-957,광주광역시,북구,35.2277368019,126.9465228175,광주광역시 북구 어운길 29-6,2.5
북부-문흥-북부-978,광주광역시,북구,35.22369711,126.9469380782,광주광역시 북구 주룡길 4,2.5
북부-문흥-북부-1063,광주광역시,북구,35.2282102403,126.9474595193,광주광역시 북구 어운길 52,2.5
북부-문흥-북부-1080,광주광역시,북구,35.2041957739,126.9528394278,광주광역시 북구 석곡로501번길 2,3.5
북부-문흥-북부-1136,광주광역시,북구,35.2101708113,126.9511851,광주광역시 북구 석곡월산길 27-1,3.5
북부-문흥-북부-2,광주광역시,북구,35.18806411,126.8970957892,광주광역시 북구 설죽로315번길 11,2.5
북부-문흥-북부-161,광주광역시,북구,35.1896565755,126.883951454,광주광역시 북구 하서로 110,2.5
북부-문흥-북부-406,광주광역시,북구,35.19198211,126.8945641,광주광역시 북구 어매마을길 33,2.5
북부-문흥-북부-413,광주광역시,북구,35.1887178782,126.8941553464,광주광역시 북구 매곡로 39,2.5
북부-문흥-북부-1106,광주광역시,북구,35.18823211,126.8920141,광주광역시 북구 중외길 14,2.5
북부-문흥-북부-578,광주광역시,북구,35.1896343381,126.8920700998,광주광역시 북구 매곡로69번길 25,2.5
북부-문흥-북부-594,광주광역시,북구,35.1876028182,126.8899141,광주광역시 북구 서하로 87,2.5
북부-문흥-북부-595,광주광역시,북구,35.18751711,126.8928121,광주광역시 북구 서하로 111,2.5
북부-문흥-북부-596,광주광역시,북구,35.1875776448,126.8982341463,광주광역시 북구 설죽로315번길 1,2.5
북부-문흥-북부-728,광주광역시,북구,35.19100211,126.89852754,광주광역시 북구 설죽로 353,2.5
북부-문흥-북부-749,광주광역시,북구,35.1863945831,126.893376086,광주광역시 북구 서하로 120,2.5
북부-문흥-북부-924,광주광역시,북구,35.19019811,126.8898479337,광주광역시 북구 하백로29번길 7,2.5
북부-문흥-북부-593,광주광역시,북구,35.1876299312,126.8946589567,광주광역시 북구 서하로 129,2.5
북부-임동-북부-3,광주광역시,북구,35.16308611,126.9055858,광주광역시 북구 태봉로 67,
북부-임동-북부-95,광주광역시,북구,35.16351911,126.9075956087,광주광역시 북구 태봉로 84,3.5
북부-임동-북부-96,광주광역시,북구,35.1628001609,126.9069311,광주광역시 북구 중흥로 118,3.5
북부-임동-북부-97,광주광역시,북구,35.1635343969,126.9040834655,광주광역시 북구 중흥로 92,3.1
북부-임동-북부-98,광주광역시,북구,35.16249911,126.903794094,광주광역시 북구 경양로103번길 8,3.2
북부-임동-북부-101,광주광역시,북구,35.1680367546,126.8964981,광주광역시 북구 무등로111번길 7,3.2
북부-임동-북부-102,광주광역시,북구,35.1706808012,126.8958791976,광주광역시 북구 서암대로 104,3.5
북부-임동-북부-104,광주광역시,북구,35.1630548935,126.9028634822,광주광역시 북구 경양로97번길 15,3.5
북부-임동-북부-105,광주광역시,북구,35.1688971152,126.904079803,광주광역시 북구 서암대로 181,3.3
북부-임동-북부-106,광주광역시,북구,35.1648586365,126.9026111,광주광역시 북구 중흥로73번길 18-2,4.0
북부-임동-북부-107,광주광역시,북구,35.1671327419,126.8960371743,광주광역시 북구 무등로114번길 10,3.3
북부-임동-북부-108,광주광역시,북구,35.1667931181,126.9024404981,광주광역시 북구 자미로 5,3.6
북부-임동-북부-109,광주광역시,북구,35.1657285185,126.900549422,광주광역시 북구 무등로154번길 13,3.4
북부-임동-북부-110,광주광역시,북구,35.1693090945,126.9030331,광주광역시 북구 서암대로 171,3.3
북부-임동-북부-111,광주광역시,북구,35.1718992068,126.9044596055,광주광역시 북구 자미로 67,3.4
북부-임동-북부-112,광주광역시,북구,35.17077111,126.9046011,광주광역시 북구 서양로 29,3.7
북부-임동-북부-113,광주광역시,북구,35.166716983,126.8973496297,광주광역시 북구 신임로31번길 24,3.5
북부-임동-북부-114,광주광역시,북구,35.1707028523,126.8974261809,광주광역시 북구 서암대로 117,3.3
북부-임동-북부-115,광주광역시,북구,35.1656426714,126.9052248494,광주광역시 북구 신안동 124-8,3.6
북부-임동-북부-117,광주광역시,북구,35.1719376082,126.8962458847,광주광역시 북구 서암대로 95,3.3
북부-임동-북부-118,광주광역시,북구,35.1681807132,126.8996262495,광주광역시 북구 무등로173번길 22-5,3.2
북부-임동-북부-119,광주광역시,북구,35.1656230663,126.9058621,광주광역시 북구 자미로6번길 32,3.6
북부-임동-북부-202,광주광역시,북구,35.1734234176,126.8913255162,광주광역시 북구 서암대로 71,3.4
북부-임동-북부-241,광주광역시,북구,35.1626088804,126.907678558,광주광역시 북구 중흥로 124,3.5
북부-임동-북부-242,광주광역시,북구,35.1691511494,126.9014242894,광주광역시 북구 서암대로 158,3.5
북부-임동-북부-243,광주광역시,북구,35.1624516786,126.9057988669,광주광역시 북구 태봉로 64,3.5
북부-임동-북부-244,광주광역시,북구,35.1719038772,126.8931125606,광주광역시 북구 서암대로 75,3.5
북부-임동-북부-437,광주광역시,북구,35.1694804859,126.8969597666,광주광역시 북구 들재매길 59,3.6
북부-임동-북부-443,광주광역시,북구,35.1725373388,126.8962581,광주광역시 북구 설죽로 141,3.8
북부-임동-북부-449,광주광역시,북구,35.165924228,126.9058971,광주광역시 북구 자미로6번길 31,3.7
북부-임동-북부-450,광주광역시,북구,35.169051568,126.8925427481,광주광역시 북구 자산로 8,3.6
북부-임동-북부-451,광주광역시,북구,35.1670916668,126.8991612984,광주광역시 북구 무등로 139,3.3
북부-임동-북부-553,광주광역시,북구,35.170208547,126.8954261,광주광역시 북구 들재매길 13,3.5
북부-임동-북부-554,광주광역시,북구,35.1705271252,126.9001686005,광주광역시 북구 설죽로126번길 67,3.4
북부-임동-북부-568,광주광역시,북구,35.1702326792,126.9004209945,광주광역시 북구 자미로39번길 59,3.3
북부-임동-북부-577,광주광역시,북구,35.17021611,126.9021154312,광주광역시 북구 서암대로159번길 18,3.4
북부-임동-북부-607,광주광역시,북구,35.168145852,126.893527682,광주광역시 북구 무등로 88,3.6
북부-임동-북부-608,광주광역시,북구,35.1684236286,126.9043036283,광주광역시 북구 서암대로 186,3.6
북부-임동-북부-609,광주광역시,북구,35.1662126745,126.9001554327,광주광역시 북구 무등로154번길 2,3.7
북부-임동-북부-726,광주광역시,북구,35.17411111,126.8953964511,광주광역시 북구 설죽로 159,3.7
북부-임동-북부-735,광주광역시,북구,35.16718211,126.9021171808,광주광역시 북구 자미로 9,3.6
북부-임동-북부-754,광주광역시,북구,35.1666630551,126.9035700378,광주광역시 북구 자미로10번길 14,3.7
북부-임동-북부-755,광주광역시,북구,35.1679348253,126.8979035249,광주광역시 북구 자산로 57,3.4
북부-임동-북부-758,광주광역시,북구,35.1685213912,126.9039611,광주광역시 북구 서암대로 182,3.5
북부-임동-북부-860,광주광역시,북구,35.1691366502,126.8960480157,광주광역시 북구 자산로 35-10,3.5
북부-임동-북부-946,광주광역시,북구,35.1718853326,126.8975221,광주광역시 북구 용봉로 6,3.6
북부-임동-북부-947,광주광역시,북구,35.1714653646,126.9000941,광주광역시 북구 용봉로 28,3.5
북부-임동-북부-948,광주광역시,북구,35.1714990625,126.9018411,광주광역시 북구 용봉로 42-1,3.4
북부-임동-북부-949,광주광역시,북구,35.16468911,126.9049171139,광주광역시 북구 무등로202번길 12-5,3.4
북부-임동-북부-973,광주광역시,북구,35.1697842156,126.8987439205,광주광역시 북구 서암대로 132,3.2
북부-임동-북부-1020,광주광역시,북구,35.1701874478,126.8976471,광주광역시 북구 서암대로 122,3.4
북부-임동-북부-1066,광주광역시,북구,35.17091911,126.9040785821,광주광역시 북구 자미로 55,3.5
북부-임동-북부-1087,광주광역시,북구,35.1645344288,126.9067591,광주광역시 북구 무등로 202번길 15,4.0
북부-임동-북부-1094,광주광역시,북구,35.1627361263,126.9040490596,광주광역시 북구 자동차로48번길 50,3.3
북부-임동-북부-1109,광주광역시,북구,35.16535911,126.901711058,광주광역시 북구 자동차로 67,3.5
북부-임동-북부-1124,광주광역시,북구,35.1677299288,126.8951311,광주광역시 북구 무등로 102,3.2
북부-임동-북부-9,광주광역시,북구,35.15564891,126.9118286284,광주광역시 북구 금재로 78,3.3
북부-임동-북부-10,광주광역시,북구,35.15732291,126.9096352626,광주광역시 북구 금재로73번길 37,3.5
북부-임동-북부-153,광주광역시,북구,35.17101971,126.886635008,광주광역시 북구 무등로15번길 14-1,3.4
북부-임동-북부-154,광주광역시,북구,35.1732160028,126.8785042942,광주광역시 북구 대자로54번길 3,3.5
북부-임동-북부-155,광주광역시,북구,35.1726260068,126.8808967122,광주광역시 북구 북문대로33번길 52-1,3.5
북부-임동-북부-157,광주광역시,북구,35.1730497694,126.8894542,광주광역시 북구 운용로 2,3.6
북부-임동-북부-158,광주광역시,북구,35.1733574119,126.8800377,광주광역시 북구 대자로 69,3.5
북부-임동-북부-163,광주광역시,북구,35.1705467569,126.8834929836,광주광역시 북구 하남대로 832,3.4
북부-임동-북부-164,광주광역시,북구,35.1715706358,126.8759844933,광주광역시 북구 하남대로763,3.4
북부-임동-북부-166,광주광역시,북구,35.172961211,126.8884600251,광주광역시 북구 서암대로 31,3.2
북부-임동-북부-170,광주광역시,북구,35.1748540287,126.8834371,광주광역시 북구 비엔날레로3번길 42,3.3
북부-임동-북부-193,광주광역시,북구,35.1549625499,126.9090980391,광주광역시 북구 금남로131번길 9,3.4
북부-임동-북부-194,광주광역시,북구,35.1565170036,126.9112703,광주광역시 북구 금재로73번길 2-1,3.3
북부-임동-북부-195,광주광역시,북구,35.1562810054,126.9086881,광주광역시 북구 금남로115번길 26,3.4
북부-임동-북부-197,광주광역시,북구,35.1540501502,126.9101277338,광주광역시 북구 독립로 251,3.6
북부-임동-북부-198,광주광역시,북구,35.1536426105,126.9051168364,광주광역시 북구 천변우로 283,3.7
북부-임동-북부-222,광주광역시,북구,35.1705467569,126.8834929836,광주광역시 북구 하남대로832,3.5
북부-임동-북부-223,광주광역시,북구,35.1712366977,126.8811213,광주광역시 북구 하남대로 807,3.4
북부-임동-북부-224,광주광역시,북구,35.1737235734,126.8897339185,광주광역시 북구 금호로40번길 11,3.3
북부-임동-북부-225,광주광역시,북구,35.1710144482,126.8779764922,광주광역시 북구 하남대로780,3.4
북부-임동-북부-228,광주광역시,북구,35.17297911,126.8841462505,광주광역시 북구 북문대로 3,3.6
북부-임동-북부-229,광주광역시,북구,35.1736237162,126.8812812,광주광역시 북구 북문대로33번길 27-2,3.6
북부-임동-북부-230,광주광역시,북구,35.1748232104,126.8814130829,광주광역시 북구 북문대로35,3.7
북부-임동-북부-231,광주광역시,북구,35.173877097,126.8846289,광주광역시 북구 북문대로8번길 10,3.7
북부-임동-북부-237,광주광역시,북구,35.153240666,126.9091974107,광주광역시 북구 독립로237번길 2,3.7
북부-임동-북부-462,광주광역시,북구,35.1714248828,126.8783754,광주광역시 북구 하남대로 783,3.6
북부-임동-북부-557,광주광역시,북구,35.1715383747,126.8808412165,광주광역시 북구 하남대로807번길7,3.7
북부-임동-북부-605,광주광역시,북구,35.1571501768,126.9086096,광주광역시 북구 금재로 45,3.6
북부-임동-북부-675,광주광역시,북구,35.1698897254,126.8886339249,광주광역시 북구 무등로 37,3.4
북부-임동-북부-676,광주광역시,북구,35.1739295867,126.8854987,광주광역시 북구 비엔날레로 7,3.5
북부-임동-북부-677,광주광역시,북구,35.1552301764,126.9073300944,광주광역시 북구 금남로 116,3.6
북부-임동-북부-700,광주광역시,북구,35.1566779001,126.9102411,광주광역시 북구 금재로 61,3.7
북부-임동-북부-701,광주광역시,북구,35.1566054456,126.9092009157,광주광역시 북구 금재로 54,3.7
북부-임동-북부-702,광주광역시,북구,35.1552618017,126.9115338467,광주광역시 북구 금재로 76,3.6
북부-임동-북부-706,광주광역시,북구,35.17519121,126.8837088902,광주광역시 북구 북문대로20번길 19,3.4
북부-임동-북부-707,광주광역시,북구,35.1756888056,126.8890744,광주광역시 북구 비엔날레로42번길 15,3.4
북부-임동-북부-713,광주광역시,북구,35.171350868,126.8891712448,광주광역시 북구 운신북길 291,3.2
북부-임동-북부-714,광주광역시,북구,35.17227331,126.8866800944,광주광역시 북구 서암대로18번길 12,3.5
북부-임동-북부-715,광주광역시,북구,35.1722975215,126.8855563,광주광역시 북구 서암대로6번길 9-2,3.3
북부-임동-북부-716,광주광역시,북구,35.1707997178,126.8807551354,광주광역시 북구 하남대로 806,3.5
북부-임동-북부-736,광주광역시,북구,35.1748606991,126.8806941,광주광역시 북구 북문대로33번길 14-12,3.4
북부-임동-북부-737,광주광역시,북구,35.1745522014,126.8798087,광주광역시 북구 북문대로49번길 29,3.3
북부-임동-북부-738,광주광역시,북구,35.1716368643,126.8883562,광주광역시 북구 서암대로30번길 19,3.4
북부-임동-북부-739,광주광역시,북구,35.1718221787,126.8758711548,광주광역시 북구 운신남길 10-2,3.6
북부-임동-북부-760,광주광역시,북구,35.1735535783,126.8831953742,광주광역시 북구 북문대로 15,3.6
북부-임동-북부-761,광주광역시,북구,35.1734981665,126.8846457,광주광역시 북구 북문대로 4,3.7
북부-임동-북부-799,광주광역시,북구,35.153240666,126.9091974107,광주광역시 북구 독립로237번길 2,3.5
북부-임동-북부-800,광주광역시,북구,35.1545891476,126.9065326097,광주광역시 북구 천변우로283번길 36,3.5
북부-임동-북부-801,광주광역시,북구,35.1538777061,126.9080916,광주광역시 북구 독립로237번길 26,3.4
북부-임동-북부-859,광주광역시,북구,35.1769064951,126.8827806601,광주광역시 북구 금호로120번길 35-2,3.5
북부-임동-북부-930,광주광역시,북구,35.1743082272,126.8876746,광주광역시 북구 서암대로17번길 31,3.5
북부-임동-북부-1014,광주광역시,북구,35.1555562668,126.9077742173,광주광역시 북구 금남로 117,3.7
북부-임동-북부-1064,광주광역시,북구,35.1733734137,126.8820035832,광주광역시 북구 대자로 87,3.6
북부-임동-북부-1082,광주광역시,북구,35.15615021,126.9058342199,광주광역시 북구 금남로 100,3.6
북부-임동-북부-1095,광주광역시,북구,35.17527511,126.8871096986,광주광역시 북구 금호로 74,3.5
북부-임동-북부-1098,광주광역시,북구,35.1733734137,126.8820035832,광주광역시 북구 대자로 87,3.5
북부-임동-북부-1110,광주광역시,북구,35.17548421,126.8840764301,광주광역시 북구 북문대로20번길 31,3.4
북부-임동-북부-1123,광주광역시,북구,35.1544897166,126.9038688752,광주광역시 북구 천변우로 267-1,3.4
북부-임동-북부-3,광주광역시,북구,35.15648611,126.9044446113,광주광역시 북구 경열로 186,3.5
북부-임동-북부-5,광주광역시,북구,35.15653711,126.9039820866,광주광역시 북구 경열로 183,3.5
북부-임동-북부-6,광주광역시,북구,35.16018711,126.9002121,광주광역시 북구 자동차로8,3.4
북부-임동-북부-8,광주광역시,북구,35.1616123726,126.9108539263,광주광역시 북구 중흥로 154,3.5
북부-임동-북부-120,광주광역시,북구,35.1566512248,126.9047275623,광주광역시 북구 경영로 190,3.5
북부-임동-북부-121,광주광역시,북구,35.15526611,126.9028491,광주광역시 북구 경열로 166,3.5
북부-임동-북부-122,광주광역시,북구,35.1615874588,126.9047652714,광주광역시 북구 경양로 118,3.5
북부-임동-북부-123,광주광역시,북구,35.1610008374,126.9069472974,광주광역시 북구 경양로 138,3.5
북부-임동-북부-124,광주광역시,북구,35.15940211,126.9063052131,광주광역시 북구 경열로 223,3.6
북부-임동-북부-125,광주광역시,북구,35.1589304752,126.9057422315,광주광역시 북구 경열로 217,3.5
북부-임동-북부-127,광주광역시,북구,35.16310911,126.8974988151,광주광역시 북구 서림로97-3,3.5
북부-임동-북부-128,광주광역시,북구,35.16981111,126.8846771,광주광역시 북구 죽봉대로184-1,3.4
북부-임동-북부-129,광주광역시,북구,35.15673111,126.9010941,광주광역시 북구 천변우로231,3.5
북부-임동-북부-131,광주광역시,북구,35.1623801509,126.8965655721,광주광역시 북구 서림로100번길 16,3.5
북부-임동-북부-132,광주광역시,북구,35.1615047565,126.893348978,광주광역시 북구 경양로9,3.5
북부-임동-북부-134,광주광역시,북구,35.16541111,126.8970811,광주광역시 북구 중흥로24,3.5
북부-임동-북부-135,광주광역시,북구,35.1644303896,126.9007784316,광주광역시 북구 중흥로60,3.5
북부-임동-북부-137,광주광역시,북구,35.16186811,126.9037403338,광주광역시 북구 경양로108,3.5
북부-임동-북부-138,광주광역시,북구,35.1627535851,126.9001118044,광주광역시 북구 자미로33,3.4
북부-임동-북부-140,광주광역시,북구,35.1668001418,126.8867869274,광주광역시 북구 천변우로41,3.5
북부-임동-북부-141,광주광역시,북구,35.1660764565,126.8876746152,광주광역시 북구 천변우로79번길 25,3.6
북부-임동-북부-142,광주광역시,북구,35.1660764565,126.8876746152,광주광역시 북구 천변우로79번길 25,3.5
북부-임동-북부-143,광주광역시,북구,35.1636604596,126.8880684707,광주광역시 북구 천변우로81,3.5
북부-임동-북부-145,광주광역시,북구,35.17059111,126.8848531,광주광역시 북구 무등로2,3.5
북부-임동-북부-146,광주광역시,북구,35.1671485869,126.8933821,광주광역시 북구 무등로88번길23-2,3.5
북부-임동-북부-147,광주광역시,북구,35.1570120329,126.9016736971,광주광역시 북구 천변우로241번길24,3.4
북부-임동-북부-148,광주광역시,북구,35.1670999655,126.8863711,광주광역시 북구 천변우로40,3.5
북부-임동-북부-149,광주광역시,북구,35.1657330276,126.8954431,광주광역시 북구 중흥로7,3.5
북부-임동-북부-150,광주광역시,북구,35.1560566789,126.9025871,광주광역시 북구 경열로 173번길 11-11,3.5
북부-임동-북부-171,광주광역시,북구,35.1599769286,126.9138811,광주광역시 북구 독립로 329,3.5
북부-임동-북부-172,광주광역시,북구,35.15812111,126.9130772893,광주광역시 북구 독립로 307,3.5
북부-임동-북부-173,광주광역시,북구,35.1582009409,126.9100411,광주광역시 북구 중가로 92,3.4
북부-임동-북부-175,광주광역시,북구,35.15923211,126.9068815257,광주광역시 북구 중가로 59,3.5
북부-임동-북부-177,광주광역시,북구,35.1614396848,126.9129961,광주광역시 북구 중흥로175,3.6
북부-임동-북부-178,광주광역시,북구,35.1607058706,126.9114615489,광주광역시 북구 경양로183번길 17,3.5
북부-임동-북부-179,광주광역시,북구,35.1596175689,126.9085485771,광주광역시 북구 중가로75번길 17,3.5
북부-임동-북부-180,광주광역시,북구,35.158913585,126.9082806828,광주광역시 북구 중가로 75,3.5
북부-임동-북부-181,광주광역시,북구,35.1591856207,126.910456842,광주광역시 북구 중가로 91-18,3.4
북부-임동-북부-182,광주광역시,북구,35.16114511,126.9088907941,광주광역시 북구 경양로165번길 9-14,3.5
북부-임동-북부-184,광주광역시,북구,35.1616204431,126.9145891,광주광역시 북구 독립로 347-1,3.5
북부-임동-북부-189,광주광역시,북구,35.1630151747,126.9127711,광주광역시 북구 무등로 272,3.6
북부-임동-북부-190,광주광역시,북구,35.1637229426,126.9125281,광주광역시 북구 무등로 265,3.5
북부-임동-북부-191,광주광역시,북구,35.1658175171,126.9138941109,광주광역시 북구 서암대로274번길 9,3.4
북부-임동-북부-192,광주광역시,북구,35.1640398407,126.9154111,광주광역시 북구 독립로375번길 3,3.5
북부-임동-북부-200,광주광역시,북구,35.16636711,126.8874387421,광주광역시 북구 천변우로37-18,3.5
북부-임동-북부-201,광주광역시,북구,35.15915111,126.9135541,광주광역시 북구 경양로 202,3.5
북부-임동-북부-203,광주광역시,북구,35.15792911,126.9062971,광주광역시 북구 경열로 208,3.6
북부-임동-북부-204,광주광역시,북구,35.1579399439,126.9039855464,광주광역시 북구 금남로 73,3.5
북부-임동-북부-205,광주광역시,북구,35.1580096392,126.9031052328,광주광역시 북구 금남로 68,3.5
북부-임동-북부-206,광주광역시,북구,35.1575620963,126.9047880723,광주광역시 북구 금남로 81,3.4
북부-임동-북부-207,광주광역시,북구,35.1596849198,126.903235613,광주광역시 북구 금남로 61,3.5
북부-임동-북부-208,광주광역시,북구,35.1616069097,126.9003711409,광주광역시 북구 자동차로 21,3.5
북부-임동-북부-209,광주광역시,북구,35.1585951635,126.9012092831,광주광역시 북구 금남로48,3.5
북부-임동-북부-210,광주광역시,북구,35.1588659714,126.8996125588,광주광역시 북구 금남로32-2,3.6
북부-임동-북부-211,광주광역시,북구,35.1592397136,126.9003143199,광주광역시 북구 금남로37,3.5
북부-임동-북부-212,광주광역시,북구,35.15984111,126.8996121,광주광역시 북구 자동차로1,3.5
북부-임동-북부-213,광주광역시,북구,35.1605070106,126.8965346867,광주광역시 북구 금남로1,3.4
북부-임동-북부-214,광주광역시,북구,35.1641491917,126.8984170067,광주광역시 북구 중흥로40번길 20,3.5
북부-임동-북부-218,광주광역시,북구,35.1700972279,126.8857061,광주광역시 북구 천변우로11,3.5
북부-임동-북부-219,광주광역시,북구,35.15590611,126.9021331,광주광역시 북구 천변우로 243-1,3.6
북부-임동-북부-220,광주광역시,북구,35.15781521,126.9005631,광주광역시 북구 임유길5번길20,3.3
북부-임동-북부-232,광주광역시,북구,35.15975811,126.9110391,광주광역시 북구 제봉로 284,3.5
북부-임동-북부-233,광주광역시,북구,35.1649074555,126.9147751,광주광역시 북구 서암대로288번길 18,3.6
북부-임동-북부-234,광주광역시,북구,35.16390311,126.9094411,광주광역시 북구 무등로 236,3.5
북부-임동-북부-235,광주광역시,북구,35.1655953684,126.9148241,광주광역시 북구 서암대로 286-1,3.6
북부-임동-북부-238,광주광역시,북구,35.1599933312,126.9100949653,광주광역시 북구 경양로 170,3.5
북부-임동-북부-239,광주광역시,북구,35.1605711283,126.9080871847,광주광역시 북구 경양로 150,3.4
북부-임동-북부-240,광주광역시,북구,35.1615077031,126.9094874278,광주광역시 북구 제봉로 305,3.5
북부-임동-북부-431,광주광역시,북구,35.1599795469,126.9043362387,광주광역시 북구 중가로37,3.5
북부-임동-북부-438,광주광역시,북구,35.15754111,126.9033741,광주광역시 북구 유동길 25,3.5
북부-임동-북부-606,광주광역시,북구,35.159686944,126.9117910455,광주광역시 북구 경양로 184,3.4
북부-임동-북부-610,광주광역시,북구,35.15803511,126.9074091,광주광역시 북구 금재로29번길 12,3.5
북부-임동-북부-611,광주광역시,북구,35.16319911,126.898001889,광주광역시 북구 경양로56-14,3.7
북부-임동-북부-688,광주광역시,북구,35.161253412,126.9117852932,광주광역시 북구 중흥로183번길 30-1,3.5
북부-임동-북부-689,광주광역시,북구,35.16003111,126.9123021,광주광역시 북구 경양로183번길 8-10,3.6
북부-임동-북부-742,광주광역시,북구,35.1660764565,126.8876746152,광주광역시 북구 천변우로79번길25,3.5
북부-임동-북부-756,광주광역시,북구,35.1604087103,126.8981921,광주광역시 북구 금남로13번길13,3.4
북부-임동-북부-757,광주광역시,북구,35.1657663378,126.8946961,광주광역시 북구 서림로61,3.5
북부-임동-북부-759,광주광역시,북구,35.1611939548,126.9024233665,광주광역시 북구 태봉로23,3.5
북부-임동-북부-797,광주광역시,북구,35.1598986474,126.903367727,광주광역시 북구 중가로 28,3.5
북부-임동-북부-809,광주광역시,북구,35.15732511,126.9017411,광주광역시 북구 임유길 10,3.6
북부-임동-북부-819,광주광역시,북구,35.1611391005,126.9093021,광주광역시 북구 경양로 165번길 15,3.6
북부-임동-북부-923,광주광역시,북구,35.1688675829,126.8907111,광주광역시 북구 서림로5,3.5
북부-임동-북부-960,광주광역시,북구,35.1623997348,126.8955434579,광주광역시 북구 경양로22,3.5
북부-임동-북부-1013,광주광역시,북구,35.16001511,126.9064731133,광주광역시 북구 경열로 233번길 5,3.5
북부-임동-북부-1065,광주광역시,북구,35.1657663378,126.8946891,광주광역시 북구 서림로61,3.5
북부-임동-북부-1099,광주광역시,북구,35.1616123726,126.9108539263,광주광역시 북구 중흥로 154,3.4
북부-임동-북부-1120,광주광역시,북구,35.1616704171,126.8969842152,광주광역시 북구 임동로 16,3.5
북부-임동-북부-1138,광주광역시,북구,35.16112611,126.8983711,광주광역시 북구 서림로 120,3.3
북부-우산-북부-247,광주광역시,북구,35.1700406913,126.9165282184,광주광역시 북구 효죽로9번길 2-12,3.5
북부-우산-북부-248,광주광역시,북구,35.1669688228,126.9193970346,광주광역시 북구 동문대로 23,3.2
북부-우산-북부-249,광주광역시,북구,35.1676219333,126.9168430884,광주광역시 북구 서양로 145-1,3.3
북부-우산-북부-252,광주광역시,북구,35.165270759,126.9189996069,광주광역시 북구 서암대로 323,3.2
북부-우산-북부-253,광주광역시,북구,35.16533911,126.9182275698,광주광역시 북구 서암대로 315,3.5
북부-우산-북부-256,광주광역시,북구,35.1659388444,126.9180591346,광주광역시 북구 독립로402번길 25,3.5
북부-우산-북부-291,광주광역시,북구,35.1720404651,126.9173485972,광주광역시 북구 서방로40번길 13,3.5
북부-우산-북부-296,광주광역시,북구,35.171698486,126.9207731,광주광역시 북구 서방로 74-2,3.2
북부-우산-북부-961,광주광역시,북구,35.1663022734,126.9167391665,광주광역시 북구 독립로 404,3.5
북부-우산-북부-12,광주광역시,북구,35.1738859309,126.9163370106,광주광역시 북구 중문로9번길 39,3.5
북부-우산-북부-260,광주광역시,북구,35.170298391,126.9148981,광주광역시 북구 당뫼로 46,3.5
북부-우산-북부-285,광주광역시,북구,35.17266311,126.9159236221,광주광역시 북구 당뫼로 74,3.1
북부-우산-북부-286,광주광역시,북구,35.16977111,126.9160111,광주광역시 북구 효죽로 11-3,3.5
북부-우산-북부-314,광주광역시,북구,35.1732159725,126.9145585733,광주광역시 북구 서방로 14,3.5
북부-우산-북부-315,광주광역시,북구,35.1727743813,126.9172619011,광주광역시 북구 서방로 40,3.5
북부-우산-북부-316,광주광역시,북구,35.1705811831,126.9172400829,광주광역시 북구 와우로 19,3.5
북부-우산-북부-319,광주광역시,북구,35.1709904869,126.9151941,광주광역시 북구 당뫼로 56,3.3
북부-우산-북부-320,광주광역시,북구,35.1723223279,126.9186928216,광주광역시 북구 당뫼로 74번길 53,3.5
